Id,Name,Rarity,AmuletType,MinHp,MaxHp,MinAtk,MaxAtk,BaseId,VariationId,Abilities11,Abilities12,Abilities13,Abilities21,Abilities22,Abilities23,Abilities31,Abilities32,Abilities33,CvInfo,Text1,Text2,Text3,Text4,Text5,LimitBreakId,IsPlayable,SellCoin,SellDewPoint,IsHideChangeImage
40050068,冲浪兄妹,5,1,22,151,8,54,400340,1,210003201,342,343,363,364,365,370,371,372,AMULET_ARTIST_40050068,“准备运动做好了吗？”“好了！”\n“防晒霜涂了吗？”“万无一失！”\n“那我们走吧，希里丝！\n期盼已久的冲浪时间到！”\n“向着大浪！冲啊！”,“哇哈哈！你不快点的话，\n哥哥我就抢先一步冲上大浪啦！”\n“会像卢卡哥哥想的这么容易吗～\n射箭和冲浪都是我最厉害～\n看我的！”,“呜～还是希里丝更胜一筹吗……”\n“喔，卢卡哥哥不服输吗～”\n“我还没输呢！诶，飘来的这是……\n喂，希里丝，给你这个！”\n“咦，什么？哇，好漂亮的花！”,“诶嘿嘿，好开心。谢啦，卢卡哥哥！”\n“嗯嗯，不错！很可爱哦～”\n“不过卢卡哥哥……你是不是忘了什么？\n这样下去我可要赢啦。”\n“啊！？对了，我们还在比赛呢……”,“算了！这次就算你赢了！”\n“咦？这么痛快！？你这是怎么了？”\n“我玩得很尽兴，\n你也很喜欢我送你的花，满足了！\n但是……下次我可不会输了啊？哇哈哈♪”,10000,1,5000,300,0
40050069,二人的情谊,5,1,26,176,9,65,400097,1,394,395,396,210000503,210000504,210000505,0,0,0,AMULET_ARTIST_40050069,“沙音好会做花冠啊！真漂亮！”\n“埃尔菲莉丝喜欢的话，\n就送给你吧。\n毕竟你戴上比我更合适。”\n“诶？是吗……”,“对了！把我的花冠给沙音戴上……\n你看！很适合你啊！”\n“谢、谢谢……我能收下\n埃尔菲莉丝的这顶花冠吗？”\n“当然了！我们来交换！”,“真令人怀念啊，沙音。小时候\n我们两个经常在花田里玩耍呢。”\n“是啊……真没想到\n如今还能像这样和埃尔菲莉丝\n一起眺望这美景。”,“虽然那天的花冠早已不在……\n但那份回忆一直留在我心里。”\n“没错。就算花儿凋零，你我的情谊\n也永远不变。我再也不要失去你！”\n“埃尔菲莉丝……谢谢你。”,“虽然早已过了互赠花冠的年纪……\n但我终于拥有了能保护你的力量。\n我一定会守护好你的身后。”\n“我也是。让我们互相扶持吧，沙音。\n就这么说定了哦。”,10000,1,5000,3000,0
40050070,我们是圣城啦啦队！,5,3,26,178,9,62,400380,1,287,306,307,110010403,110010404,110010405,0,0,0,AMULET_ARTIST_40050070,“前辈前辈！今天是期待已久的\n圣城运动会！准备好了吗！？”\n“嗯，要拿着花球去应援吧？”\n“没错！拿好花球后，\n要再换上这件制服哦！”,“诶，一定要换吗？”\n“如果穿上一样的制服，\n就精神百倍呀！”\n“我、我知道了。论加油的话\n你是前辈呢。那就换上制服吧！”,“加、加油，加油……”\n“唔～声音有点小呢？\n试着从肚子里大声喊出来！”\n“从肚子里……原来如此。\n交给我吧！加油！加油！”,“状态不错！你很擅长加油呢，前辈♪”\n“是你指导有方。呵呵，\n有我们加油，大家也干劲十足呢”\n“这说明我们的喊声传达到了！\n来吧前辈，下次要用最灿烂的笑容！”,“加油！加油！加油！”\n“用最灿烂的笑容哦，前辈♪\n上吧上吧，冲啊冲啊！\n来吧前辈，最后和艾玛一起！”\n“加油，加油！”,10000,1,5000,3000,0
40050071,黑暗统御者,5,2,24,165,5,39,400382,1,110341101,180,110341102,110331001,175,110331002,110210502,170,110210503,AMULET_ARTIST_40050071,“想要迈进至未来的你啊！\n现在再次跨越试炼，展现你的潜力吧！”\n伴随着其呐喊，瞬间黑暗四溢。\n释放出真正力量的佐迪亚克\n从无尽的暗影中展开攻击。,“原来如此……这招也能抵御住吗。\n看来还有点真材实料。\n那么……这招如何？”\n暗黑色的液体从暗影中喷出。\n为与之抗衡，王子一行人拼命向前。,王子的眼神中丝毫没有要放弃的意思。\n暗龙静静地笑了。他一定能通过这个试炼——\n暗龙如此坚信着，再次发出咆哮。\n“我见识到了你的觉悟！\n接招吧，拥抱我毕生之黑暗吧！”,忽然……行尸走肉出现，包围了王子等人。\n死者的怨念折磨、玩弄着他们。\n王子的双腿在可怕的攻击下动弹不得。\n但是，他很快克服了恐惧，\n更用力地握紧了手中的剑。,“伟大的暗龙啊。你所有的攻击，\n我都已经看穿了。我一定要超越你……\n超越我的父亲！”\n王子高举手中的剑，用浑身之力放出一击。\n暗龙深深地点头，接下了那一剑。,10000,1,5000,300,0
40050072,无尽的华尔兹,5,1,26,177,9,64,400384,1,210000304,210000305,210000306,110370003,110370004,110370005,0,0,0,AMULET_ARTIST_40050072,“欢迎来到我们的派对。\n我拜托哥哥们\n帮我做好庆祝的准备了。\n那个……不介意的话，\n能和我跳一支舞吗？”,“我……跳得好吗？\n我还是第一次准备派对，\n虽然很辛苦，但能和你一起跳舞，\n那么努力也算是值了。\n我现在幸福得像在做梦！”,“欢迎来到我们的派对。\n呵呵，今晚不用拘于礼节。\n已经备好了歌颂伟业的演奏、祝酒和料理。\n怎么了？不要害怕，牵起我的手吧。\n让我们度过梦幻般的时光吧。”,“你在惊讶什么？\n对我来说，跳舞易如反掌哦。\n即使这个夜晚如同荣华破灭的前夜，\n宴会只存在于刹那之间，\n我们共度的热情时光也不会改变……”,“这是一夜的幻觉，亦或是白日梦？\n呵呵……答案根本无所谓吧？\n现在就忘记一切，投身于虚幻的喜悦之中。\n然后和我一起跳舞吧——\n永无止境的圆舞曲！”,10000,1,5000,3000,0
40050073,古老的盟约,5,1,26,176,9,65,400084,1,8,146,211,110140301,110140302,110140303,0,0,0,AMULET_ARTIST_40050073,碧龙耶梦加得曾遇到的那个男子，\n其无所畏惧与豪迈奔放\n丝毫不逊于人称暴风之主的碧龙。\n甚至连那狂暴之龙的居所，\n男子也能从容地久居。,“你怎么总是这样……”\n耶梦加得嘴上虽抱怨，\n却逐渐对他的自由心生钦佩，\n希望他那纯粹而美丽、\n率直而伟大的灵魂能永驻不朽，然而……,越是志向高远、强大而优秀的人，\n越是会奋不顾身地投身于战场。\n他承受着肉体与精神的痛苦，坚持奋战。\n耶梦加得作为契约龙与他共赴无数战场，\n仅有一次问过他。,“人类啊，守护众人的力量，\n有时却唯独无法保护你自己。\n你没有想过追求寻常的幸福吗？”\n那是战斗最激烈的时刻，\n但他仍报以微笑，有力地握剑而立。,“这是我早已知晓却依旧选择的道路。\n你会懂我的吧，我的朋友。”\n他那直视未来的双眼之中没有丝毫迷茫。\n“这样啊……”耶梦加得屏息颔首，\n“那我就履行盟约吧，我的朋友。”,10000,1,5000,3000,0
40050074,Owaranai Sekaide,5,3,26,178,9,62,400411,1,580,580,580,0,0,0,0,0,0,AMULET_ARTIST_40050074,睁开双眼，新的世界映入眼帘。\n新的空气、新的天空、新的色彩。\n斑斓之风轻轻拂过。\n强大、温柔、新鲜。\n乘着风，世界豁然开朗。,从边缘眺望那豁然开朗的世界中心。\n和煦之风便是自那里吹来。\n那风宛如暖阳般耀眼，\n仿佛一不留神就会被卷入其中。\n因此，我愿于此放声歌唱。,有过辛酸，有过痛苦，\n偶尔也想放声呐喊。\n但依旧不得不坚持着战斗下去。\n正因如此……那暖阳\n才会如此耀眼……如此温柔。,愿我的话语、我的歌声，能够传递给你。\n无论悲伤还是喜悦，\n你的心情都会在我心中绽放。\n我愿成为你那世界的一部分。\n如此，我们的世界便彼此相连……,此时，和煦的微风拂面。\n遥远，却又如此真切。\n开口轻唱，便有斑斓之风相迎。\n风儿如同回应我一般和着歌声。\n仿佛拥抱整个世界的歌声不断回响。,10000,1,5000,3000,1
40050075,致“遥远之主”,5,1,26,177,9,64,400389,1,8,146,211,110010803,110010804,110010805,0,0,0,AMULET_ARTIST_40050075,“拉托妮大人，您的头发有些乱呢。\n能转过身去让我来帮您打理吗……”\n午后温和的阳光下，\n阿加莎如慈母般微笑着为少女梳理长发。\n此刻的二人宛如一对亲密的母女。,“那个……谢谢你。梳完头发\n要一起去……祈祷吗？”\n美丽的淑女与可爱的少女。\n任谁看到都会认为\n她们纯洁、虔诚而又善良。,“请往这边，拉托妮大人。\n祈祷吧，一同唤醒我们的‘主’。”\n站在异形的祭坛之上，\n她开始唤醒少女体内沉眠的虚无。\n少女则对呼唤不洁之物的祝福予以回应。,“啊、啊……我、我……\n吾乃混沌……吾乃……遥远之使……”\n她们是可触及“遥远之主”的异端之徒，\n是主亵渎人类智慧的爪牙，\n是拥有美丽外表的使者。,“我即为门扉，乃迎接主的污秽之扉。”\n“吾躯乃钥，银钥崇遥远之主。”\n她们信奉着超验者。\n那究竟意味着终结，亦或是起始？\n一切唯有假寐的“主”知晓。,10000,1,5000,3000,0
40050076,只属于我的卢卡亲☆☆☆,5,1,26,176,9,65,400391,1,566,567,568,569,570,571,0,0,0,AMULET_ARTIST_40050076,〇月×日\n今天也在树荫下暗中观察卢卡亲☆☆\n卢卡亲沉迷特训没有注意到我，\n不过完全没问题哦！\n因为……我一直都在看着他啊★,□月△日\n呀啊啊啊啊！？今天的卢卡亲\n也好棒呀☆光是看着卢卡亲，\n我的心脏就嘭嘭地跳个不停……\n停不下来的妄想快烧坏大脑了☆,☆月★日\n卢卡亲很喜欢苹果对吧？\n那我下次给你做苹果的点心哦☆\n然后我们就能互相喂食了呢☆\n好不好，卢卡亲？,！月♪日\n和卢卡亲在海边追逐奔跑☆☆☆\n玩累的卢卡亲躺在我的大腿上午睡☆\n一定会是这样的☆\n毕竟我们是命中注定的一对嘛☆☆☆,？月？日\n因为有卢卡亲在，这个世界\n才会如此耀眼☆喜欢你哦，卢卡亲☆\n喜欢你哦☆爱你哦☆最喜欢☆Love☆\n爱你哦……爱你爱爱AI爱ai★,10000,1,5000,3000,0
40050077,威利博士的刺客们·B&W,5,1,22,150,8,54,400398,1,210000104,210000105,210000106,110370003,110370004,110370005,502,503,504,AMULET_ARTIST_40050077,企图征服世界的威利博士\n制造了8个战斗型机器人。\n擅长在森林里战斗的木头人\n和擅长在水中战斗的泡沫人，\n他们彼此视对方为自己的战友。,在森林和洞穴里布置大量的爪牙，\n在水中布置大量的陷阱阻挡敌人。\n在自己最擅长的舞台迎击敌人……\n这便是他们的风格。,威利博士制造的机器人们\n都有着发挥自身特长的特殊武器。\n模仿树叶攻防一体的树叶飞盾，\n以无法预测的轨迹逼近的导引泡沫。\n两者都是利用环境来戏耍敌人。,威利博士制造的8个机器人\n都有自己的弱点。\n木头人因其为木制而怕火，\n泡沫人有着无法在水中行走的缺陷。\n仅凭一己之力实在难以弥补其弱点。,木头人与泡沫人\n携手弥补彼此的弱点。\n用导引泡沫扑灭火焰，\n用树叶飞盾阻挡敌人接近。\n两者的默契配合天衣无缝。,10000,1,1600,100,0
40050078,威利博士的刺客们·A&C,5,1,23,155,7,49,400399,1,210000504,210000505,210000506,110210403,110210404,110210405,499,500,501,AMULET_ARTIST_40050078,企图征服世界的威利博士\n制造了8个战斗型机器人。\n用腹部的螺旋桨刮起强风的空气人\n和发射炸弹引发冲击波的粉碎人，\n他们彼此都有种亲近感。,漂浮在空中的基地难以攻陷，\n管道纵横的工厂坚不可摧。\n在自己最擅长的舞台迎击敌人……\n这便是他们的风格。,威利博士制造的机器人们\n都有着发挥自身特长的特殊武器。\n可贯穿坚硬装甲的旋风射击，\n能粉碎厚重墙壁的粉碎炸弹。\n两者都对自己武器的威力有绝对的自信。,威利博士制造的8个机器人\n都有自己的弱点。\n空气人难以应付飘落的树叶，\n粉碎人讨厌能钻进装甲缝隙的风。\n仅凭一己之力实在难以弥补其弱点。,空气人与粉碎人\n携手保护彼此的弱点。\n用粉碎炸弹吹散一切障碍，\n用旋风射击抵消敌人的攻击。\n两者的紧密合作毫无死角。,10000,1,1600,100,0
40050079,威利博士的刺客们·M&Q,5,1,22,149,8,55,400400,1,210003201,342,343,210000704,210000705,210000706,496,497,498,AMULET_ARTIST_40050079,企图征服世界的威利博士\n制造了8个战斗型机器人。\n仅为战斗而生的金属人\n和以速度见长的快速人\n他们彼此都不敢小瞧对方的实力。,滚动的传送带送入侵者走向末路，\n巨大的激光将敌人化为灰烬。\n在自己最擅长的舞台迎击敌人……\n这便是他们的风格。,威利博士制造的机器人们\n都有着发挥自身特长的特殊武器。\n能劈开任何障碍的金属飞锯，\n不放过任何对手的快速回力标。\n两者皆因实用性高而被敌人所畏惧。,威利博士制造的8个机器人\n都有自己的弱点。\n金属人难以承受来自洛克炮的攻击，\n快速人的部分零件留有缺陷。\n仅凭一己之力实在难以弥补其弱点。,金属人与快速人\n携手发挥彼此的强项。\n金属飞锯和快速回力标\n带来的交替攻击将敌人逼上绝路。\n两者的猛攻无人能挡。,10000,1,1600,100,0
40050080,威利博士的刺客们·F&H,5,3,22,151,7,53,400401,1,110010404,110010405,110010406,210003302,116,155,493,494,495,AMULET_ARTIST_40050080,企图征服世界的威利博士\n制造了8个战斗型机器人。\n能延缓他人时间的闪光人\n和我行我素慢悠悠的热源人\n他们对彼此感到意气相投。,光滑的冰面令入侵者行动不便，\n消失的地板让敌人沉入岩浆。\n在自己最擅长的舞台迎击敌人……\n这便是他们的风格。,威利博士制造的机器人们\n都有着发挥自身特长的特殊武器。\n能让时间停止的时停装置，\n可操纵火焰的原子之火。\n两者都并不容易攻略。,威利博士制造的8个机器人\n都有自己的弱点。\n闪光人对金属飞锯和爆炸的抗性较弱，\n热源人则怕水。\n仅凭一己之力实在难以弥补其弱点。,闪光人与热源人\n携手利用彼此的特长。\n用时停装置停止他人的时间，\n趁机用原子之火将敌人化为灰烬。\n两者的连招无人可破。,10000,1,1600,100,0
40050081,洛克萝露大冒险,5,3,22,151,7,53,400412,1,110100004,110100005,110100006,210001201,210001202,210001203,0,0,0,AMULET_ARTIST_40050081,小姑娘带着家人来投宿。\n说自己是从“异世界”来的，\n为了寻找回去的路而正在冒险。\n真是个靠得住的孩子啊。\n——旅馆阿姨的日记,小姑娘说要赶快去冒险，\n所以我给了她地图、探路工具和篮子。\n她做了午饭作为回礼，味道很不错。\n小姑娘说她最擅长做家务了。\n——旅馆阿姨的日记,大家笑着挥着手出发了。\n那只聪明的狗是他们家的爱犬吧。\n爷爷也一起出门，\n看起来可开心了。\n——旅馆阿姨的日记,对了对了，小伙子出发之前\n悄悄告诉我他们正在追寻\n天空中飞翔的绿色物体。\n说的莫非是守护这一带的龙？\n——旅馆阿姨的日记,如果是龙的指引我就安心了。\n现在他们应该正在森林里冒险吧。\n愿他们能在回到“异世界”前\n留下一段美好的回忆。\n——旅馆阿姨的日记,10000,1,5000,300,0
40050082,共鸣的勇气,5,1,22,149,8,55,400397,1,110060004,110060005,110060006,110070003,110070004,110070005,490,491,492,AMULET_ARTIST_40050082,被威利博士操纵的五龙\n四处作乱，大事不妙！\n此时，从异界裂缝中\n出现的人（？）帮了我们一把。\n他的名字就是——洛克人！,循着五龙的踪迹，出发！\n两人似乎很合得来，\n很快就成为了好朋友！\n毕竟他们都很温柔呢～\n嗯嗯，我懂的♪,啊！找到了……被操纵的龙！\n洛克人他们立刻冲向了\n四处作乱的龙！好厉害好厉害！\n他们的配合堪称完美！\n转眼间就成功阻止了龙！,之后他们让失控的龙们\n一个接一个地清醒了过来。\n他们默契得就像老朋友一样！\n不过……还是比不上\n我们的默契程度啦，诶嘿嘿♪,终于将威利机器也逼上了绝路！\n已经做好了充分的战斗准备！\n两个人都要加油～加油啊～\n让对方见识见识！\n你们的勇气汇聚在一起，就所向披靡！,10000,1,1600,100,0
40050083,哮天夜狼,5,1,26,176,9,65,400395,1,110390004,110390005,110390006,610,611,612,0,0,0,AMULET_ARTIST_40050083,“小的们，出发。”\n老大指挥我们的口令非常简单。\n只要他一声令下，\n我们“血腥之犬”\n愿追随他去天涯海角。,“这次的猎物是帝国那群蠢货。\n让他们瞧瞧我们的实力。”\n狰狞的笑声令人不寒而栗。\n这才是我们的老大，\n我们敬爱的“巴尔加海姆的狂犬”。,“上！给他们一点颜色看看！”\n老大身先士卒，接二连三地打倒帝国兵。\n我们则跟在他身后，\n一边咆哮一边蹂躏着敌人。\n战栗的帝国兵逃不出“狂犬”的掌心。,“亮出你们的尖牙！”\n老大腾空跃起发出勇猛的咆哮，\n血月映衬下的身姿犹如死神。\n他那充满力量的飞踢解决了对手，\n为我们带来了胜利。,“老大！你果然是最棒的！”\n所有人都聚到他的身边庆祝胜利。\n我们是“血腥狂犬”——\n为了实现老大的理想\n愿追随其至天涯海角的群体。,10000,1,5000,3000,0
40050084,为你准备的礼物,5,1,26,176,9,65,400393,1,210000304,210000305,210000306,110160402,110160403,110160404,110190010,588,110190011,AMULET_ARTIST_40050084,“真不愧是星龙祭市场！\n好多特价商品啊！”\n“这下钱包可要遭殃了～”\n“别忘了圣星使者的工作哦？\n我们可是来采购礼物的。”,“唔唔……把这货架上的东西\n全都买下来也还剩4成预算呢。”\n“还、还要买吗……”\n“毕竟一流的商人可不会错过\n进货的好时机。所以，决定买啦♪”,“大家注意啦！\n圣星使者来发礼物了哦！”\n“放心，我准备的时候算好了，\n每个人都有份哦。”\n“首先送给你吧，星龙祭快乐。”,“一开始还担心买这么多要怎么办，\n没想到能全部都发完。”\n“我的计算不会有任何偏差！\n比起这个……弗兰切斯卡，准备好了吧？”\n“嗯！开始惊喜环节吧！”,“扎因弗拉德，这个给你。”\n“这是为我们带来这么多礼物的回礼，\n请一定要收下。”\n“没想到，我也有……感觉心里痒痒的，\n不过还是心怀感激地收下吧。”,10000,1,5000,3000,0
40050085,两位十二龙氏，前来！,5,1,26,176,9,65,400407,1,110060004,110060005,110060006,662,210003201,342,0,0,0,AMULET_ARTIST_40050085,最令我安心的地方，\n莫过于被窝里。\n和小老鼠们睡睡午觉，\n偶尔和儿时玩伴聊聊天……\n今天也要懒洋洋地度过。,要是这种懒洋洋的日子\n能持续到死的那天就好了。\n十二龙氏的工作都丢到一边。\n不过人生难如愿，不信你听。\n这慌忙跑来的，千岁的脚步声。,“公主大人！不好啦！有战事！”\n都怪千岁大呼小叫的，\n原本安静地读着兵法的信长\n也变得充满干劲，好麻烦。\n太麻烦了……就赶紧解决掉吧！,毫不犹豫地使出兵法上的战术，\n熟练地掌控军势的信长。\n血气方刚又好战的野心家……\n跟我截然不同。但正因为如此，\n我才能信赖信长，在她身边永不背叛。,懒散地度日，偶尔打打仗，\n就这样过完一生。到了最后一刻，\n我会告诉你第二让我安心的地方。\n在那之前我会昂首挺胸地活着，\n立于友人身旁！,10000,1,5000,3000,0
40050086,往昔回忆,5,3,26,178,9,62,400409,1,750,657,658,659,660,661,0,0,0,AMULET_ARTIST_40050086,“狗……要摸的话……是这样吗？”\n“没错没错，慢慢地摸摸头试试。”\n“好、好的（心跳加速）……”\n“汪汪♪”\n“！？（吓一跳）”,“约、约亚希姆……”\n“啊哈哈，我的狗好像喜欢上你了。\n没事的，这孩子听话又温柔。\n诺艾尔也能很快跟它亲近起来。”\n“请、请多多关照！”,“小……汪！来……这边！”\n“汪汪♪呜～呜♪”\n“真的很快就亲近起来了啊。\n自从前任主人姐姐走了之后，\n这孩子还是第一次这么高兴啊。”,“小汪是……\n你姐姐……养的狗吗！？”\n“算是吧。后来是我在照看。\n不过也不算是替她养。”\n“是、这样啊……那、那个！”,“以后……还能……再让我\n跟小汪……一起玩吗！”\n“嗯，当然。那得告诉你它的名字才行。\n它叫海伦，很好听的名字吧。”\n“嗯！请多多关照，海伦！”,10000,1,5000,3000,0
40050087,开春点亮夜空之花,5,3,22,151,7,53,400431,1,210002701,210002701,210002701,0,0,0,0,0,0,AMULET_ARTIST_40050087,“好漂亮！夜空中有好多光在飞舞……\n那就是亲爱的所说的‘仙花焰’？”\n“没错没错！知道它为什么\n被称为春节之花了吧？这可是\n凝聚了工匠们智慧与汗水的结晶啊！”,“诶……啊，这个红色装饰\n和礼服都好漂亮！我最喜欢红色了♪\n太吾国的新年也这么华丽真棒呢！”\n“对吧对吧！小摊上卖的食物\n也是绝顶好吃哦，等下可以尝尝。”,“不过话说回来……亲爱的\n可真是大忙人。自从来到蓬莱小镇，\n就四处去打招呼，一直不回来……”\n“除了磨练自己的本领，还要充当\n异文化交流的桥梁……真了不起呢。”,“道理我都懂。可是身为少女，\n我想跟亲爱的在祭典上约会呀！”\n“还为此特地化了妆呢。\n噢……说曹操曹操到。你终于来啦！”\n“亲爱的！就没有要对我说的话吗！？”,“诶？太吾国的服装很漂亮？\n真是的！你倒是夸夸我呀，亲爱的！”\n“毛～毛……（哎呀）”\n“啊哈哈，打起精神来。春节祭典\n才刚刚开始，好好玩个痛快吧！”,10000,1,5000,300,1
40050088,艾露猫的款待,5,1,26,176,9,65,400417,1,210001604,210001605,210001606,727,728,729,0,0,0,AMULET_ARTIST_40050088,“把这个像这样……艾露猫，\n这身装备的穿法这样对吗？”\n“完美喵！穆穆，真厉害喵！”\n“哇……谢谢你。\n是要穿这身装备去狩猎吧！”,“你们穿着都非常合适喵。\n准备好装备就跟我来厨房吧喵～\n出发前要饱餐一顿喵♪”\n“猎人专用的食物，好期待！”\n“我也是！已经饿扁了啊！”,“让你们久等了喵！狩猎前要用\n美味的食物填饱肚子补充体力喵♪”\n“哇啊……艾露猫！\n这烤熟的肉～真是太好吃了！”\n“好吃得合不拢嘴……有两下子嘛！”,“吱～吱吱吱～”\n“啊！鼠鼠你也饿了吗？”\n“我早就料到了，已经准备好\n给鼠鼠吃的食物了喵～”\n“哎呀！奶酪软软华夫饼！”,“来，皮雅茜和鼠鼠都张嘴，啊～”\n“谢谢。嚼嚼……”\n“吃的还有很多很多喵！\n美美地饱餐一顿，\n大家再一起去狩猎喵！”,10000,1,5000,3000,0
40050089,请求圣城帮忙的委托,5,1,26,176,9,65,400419,1,210001304,210001305,210001306,730,731,732,0,0,0,AMULET_ARTIST_40050089,委托人：调查队队长\n有消息称附近的村子\n出现了疑似怪物的身影。\n我们可以出借龙识船上的装备，\n能拜托圣城的各位前去调查吗？,委托人：村里的懒惰青年\n我才不是懒虫！只是因为森林里\n传出了可怕的声音才不敢去田里劳作！\n要是你们能想办法解决的话，\n我就能安心劳作了！一定！不……大概？,委托人：森隐族的淑女\n最近，魔力好像因为森林深处盘踞着的\n某些东西而出现了紊乱。为此水干涸了，\n草木枯萎了，动物们也消失了……\n请你们救救这片森林吧！,委托人：异常惊恐的骑士\n我们听说森林里出现了可疑的家伙\n而前来，却在森林深处遭到袭击……\n啊啊啊！绝望指的就是那家伙！\n求你了！替我阻止那家伙吧！,委托人：神秘的红衣男子\n呵呵呵……异世界的猎人们啊，\n你们所面临的是巨大灾厄的化身。\n人类只会被天灾带来的试炼所淘汰。\n若依旧不愿放弃，就向命运发起挑战吧。,10000,1,5000,3000,0
40050090,STRANGELAND,5,1,22,149,8,55,400424,1,210000504,210000505,210000506,310000503,310000504,310000505,0,0,0,AMULET_ARTIST_40050090,王子架起锋利的长剑，\n指挥伙伴们与敌人作战。\n“大家都没事吧！？\n我来吸引火龙的注意力，\n大家趁机攻上去！”,贝尔扎克勇敢地钻入目标身下，\n挥舞着长度与身高相差无几的大剑。\n“啊哈哈哈哈！你怎么啦火龙！\n你应该不止这点程度吧！？\n再多让我体会下活着的实感吧！”,希里丝一边准确支援着同伴，\n一边快速地不断命中对手的要害。\n“啊，火龙飞起来了！\n好，这种时候就该我出场啦！\n仔细瞄准……吃我一箭！”,凡妮莎没有错过这瞬间的机会，\n手持长枪全力刺向火龙。\n“决不会手下留情！\n一口气解决掉这家伙！\n见识一下我的杀手锏吧！”,王子一行四人在默契的配合下，\n对火龙造成了致命的一击！\n完成了这场热血澎湃的狩猎后，\n众人高举武器欢呼讨伐成功。\n猎人之路，才刚启程！,10000,1,5000,300,1
40050091,森林深处的潜伏者,5,1,26,176,9,65,400418,1,110070004,110070005,110070006,110080003,110080004,110080005,0,0,0,AMULET_ARTIST_40050091,“穿上猎人装备，出发～\n用苦练至今的功夫挑战任务！”\n“目标——调查森林中潜伏的大型怪物。\n为执行任务，搜索对象痕迹。发现痕迹……\n与资料的差异为1%，继续调查。”,“不错不错，跟着这痕迹走……\n咦？怎么在中途消失了！？”\n“毛毛！毛～（在那边！）”\n“唔……东南偏南方向尚有气息？\n明白，立刻调整方向前往。”,“嗯？呜呀！？\n出来了一个不得了的家伙啊！？”\n“毛毛！（冲呀！）”\n“危险，此行为不推荐。”\n“哇啊！毛毛～”,“唔……那家伙……对于我们这些\n入侵领地的不速之客动怒了。\n得想个办法应战……”\n“明白，根据资料制定作战方案。\n请跟在我身后。作战开始！”,“哇哇、哇……那家伙，被麻痹了！？”\n“集中进行属性攻击限制了其行动。趁现在。”\n“了解，那就该我出场啦！\n释放力量挑战那家伙——要上了！”\n“毛毛～（上啊～）”,10000,1,5000,3000,0
40050092,身披漆黑上阵,5,2,28,188,7,52,400416,1,139,199,140,110220002,165,110220003,0,0,0,AMULET_ARTIST_40050092,相传那漆黑的铠甲乃是由灾厄所打造。\n相传这是一身能带来非比寻常的力量\n却也会侵蚀穿戴者内心的可怕铠甲……\n即便如此，为了倾尽一切实现自己的愿望，\n猎人仍披上漆黑的铠甲向猎物发起挑战。,猎人与强大的猎物对峙之时，\n看到了那擒住自己双臂的漆黑前爪，\n并感觉到了凝视着自己的恐怖视线。\n那究竟是徘徊于生死边缘的幻觉，\n还是来自铠甲的诅咒呢？,理智与疯狂变得只有一线之隔，\n漆黑之影正逐渐潜入意识深处。\n但猎人仍高举手中的利剑，\n只为打倒眼前的猎物，\n只为回应与其并肩作战的好友的期待。,那借助铠甲之力的猛烈一击，\n让猎物在咆哮之中倒下。\n赌上性命的狩猎终于落下帷幕。\n猎人与好友发出了胜利的呼喊，\n兴奋之情久久不能平复。,一波刚平一波又起，猎人看到了\n撼天震地带来灾厄的黑龙幻影。\n为了寻求狩猎带来的更大喜悦，\n为了忘却侵蚀内心的漆黑之影，\n猎人踏上了追寻新猎物的旅途。,10000,1,5000,3000,0
40050093,爱恨交融之焰,5,1,26,176,9,65,400413,1,210000304,210000305,210000306,110160102,110160103,110160104,0,0,0,AMULET_ARTIST_40050093,那是一头孤独的龙。\n无人关心，也得不到任何人的爱。\n然而那头龙却并不知道\n自己为何被孤独的黑暗所困。\n那头可怜的龙，名为埃庇米修斯。,埃庇米修斯是灾厄之子。\n他那与生俱来的力量凌驾于其兄长们，\n能让世界陷入混沌。\n因此他的兄长们夺走了他的力量，\n更拒其于千里之外。,造化弄人，他得知了残酷的真相。\n唯一一位他以为愿意正视自己的兄长，\n其实也欺骗了他。\n埃庇米修斯燃起愤怒的火焰，\n却烧焦了自己一半的身体。,纵使灼烧身体的火焰已经熄灭，\n憎恨的火焰却仍在继续燃烧。\n埃庇米修斯无法原谅背叛自己的\n普罗米修斯。若是最初他便知晓一切，\n又是否能迎来兄弟携手的未来呢？,对立的力量无法融合。\n只要其中一方未彻底燃尽，\n憎恶的火焰便不会熄灭。\n埃庇米修斯没有发现，自己正不断堕入\n兄长们所忌讳的灾厄深渊……,10000,1,5000,3000,0
